tractID,disposable_income
6400,15057.42345
7000,24778.52214
7400,30219.12704
7500,17468.22849
7700,16476.85393
8100,13968.72024
14605,41180.22998
9601,17873.69191
9602,20959.76235
9700,36059.05568
10500,19229.41897
11201,20643.39709
11202,34602.61622
11401,22425.59967
11402,24378.18133
12100,44648.56865
12200,26979.70615
12500,15405.9764
12804,35242.81235
13201,39650.87076
14606,40968.36618
13301,1253.678729
13302,18419.66246
13400,40586.65141
13800,46573.36577
14100,26189.99153
27704,40466.29285
20804,49484.07128
14700,54013.44425
15100,41059.83932
15400,0
15601,40679.69726
15602,44533.99334
15603,37388.52561
16901,18458.08077
17010,41660.64798
17300,6478.538992
17600,39349.18609
17700,37343.90863
18701,42006.04696
18702,36090.99751
18901,35371.88652
18902,39155.76317
19700,42529.21212
20100,34150.16665
20700,11910.10207
30302,35872.96582
20801,24498.89315
17008,43467.47828
20803,36398.51639
21300,26606.44901
22300,22872.13959
22600,28500.2028
23100,18536.26185
23900,26717.74244
24700,27279.22025
24800,35928.97304
25100,38315.01737
27301,41092.94633
27302,45225.47877
952600,28332.31907
952400,15350.57238
952700,25564.52665
30301,28147.94573
27702,21160.08
27900,39278.02353
17005,44673.18251
29102,38130.77904
31901,13031.16622
31902,17483.67293
32300,5015.70811
13203,40785.12804
17007,27302.98936
953400,17540.79648
954800,12968.95573
953700,28249.7912
954000,18373.24972
950100,21871.4191
951600,30587.38018
951900,18362.2115
954100,21028.52969
951200,30918.47742
954700,19380.11813
29104,28554.32252
29103,35206.64281
14604,42474.73458
17009,37958.05337
22800,132257.6234
24401,43946.70099
24402,28080.498
27705,34848.28427
27706,27371.84111
990100,0
954200,37393.7434
954500,20692.44551
950500,21351.80927
953600,18562.84047
952900,34530.38725
952500,27888.87202
6700,57254.30233
18100,44850.60538
19800,51379.27414
12805,25114.62938
12806,23231.97491
14607,33954.27985
14608,50772.93621
17011,40972.27391
17012,36319.19214
952100,11430.73351
951500,24541.16745
951400,18142.54537
950900,22265.14955
951700,16423.0401
951000,19690.12937
954900,31418.13047
954400,33561.10603
951100,28365.14927
953500,10685.43319
955000,21080.92289
954600,26674.0227
950600,21033.44156
952800,20469.15873
953900,27734.3353
950300,21448.10555
950200,19675.8276
950400,21143.96928
953300,32983.99303
951300,21161.36095
952300,20983.72691
951800,10509.46224
952200,19553.96398
953000,20349.51538
953800,17959.29764
952000,20484.44694
955300,18322.43235
955400,30620.03331
27100,18670.89901
12900,29562.14132
14401,64418.82528
9900,58945.86916
14601,39691.01194
15400,35579.48988
15801,70154.38542
15601,36261.99663
29500,28734.81874
24000,0
1401,61420.28399
21703,0
15200,30346.83295
22900,17618.92812
16100,57579.084
24700,17944.83764
16300,45995.07608
20600,14819.52705
16500,57221.31816
18300,33865.61947
18000,9955.841679
16002,38916.93538
16700,69335.06254
17500,62511.47496
24900,15493.39462
21900,7732.645424
17000,20092.68784
16900,48072.98947
23900,5791.879118
17100,58722.65842
18100,40061.29654
20102,17454.10509
17402,8809.881383
28700,26809.21234
201,8628.75906
16400,17415.11542
18200,10643.5652
22301,10068.53483
18500,40142.24226
21000,21621.76464
27700,11881.31485
23502,11413.5298
22102,18734.30645
19701,44300.06414
19500,38760.59994
18900,10305.79861
24100,24186.75966
19000,27744.64851
20101,41181.78485
21400,18667.22044
20800,15757.33874
18800,17373.90769
23000,8622.660122
26300,8510.784119
22400,6329.668643
8700,53044.80696
23700,17054.50899
24500,18417.20559
10601,64911.66473
22200,13985.14587
24302,8120.456387
21200,33920.16387
22500,17261.3665
11401,62756.02738
23200,11506.68779
9600,19589.938
11203,34875.37868
30300,27202.40585
23300,13466.91488
22302,6420.390838
25300,17507.20963
20901,10905.83702
23600,22388.89658
30900,17809.34143
25100,19771.11081
25500,17494.11531
26700,8579.569704
28100,50189.78432
29100,15715.1903
29700,0
20701,11750.71112
28300,19789.8982
6200,41888.2286
2500,4880.158397
5800,70142.84139
6000,51076.95468
22600,10395.32636
9000,54044.41708
2202,48539.86989
11500,39517.87378
27500,42343.29562
14700,42713.99484
15001,63408.2806
15500,49028.51417
20300,8780.211802
19702,32071.39741
10400,37752.65395
500,0
3400,28745.67334
3001,31941.0211
202,13582.43204
14900,60112.10727
800,13635.74717
4100,6357.219494
1402,18502.66286
17300,46482.24693
2601,18759.72083
19400,6267.78046
24301,13631.2033
14300,0
1502,62567.19494
6600,35008.89586
11201,52623.93114
100,0
28500,11345.53481
3601,18633.40687
12200,73808.62401
7000,48398.17185
19100,42776.07557
19300,14862.82896
17401,10894.24627
2400,7820.016361
17800,15222.68566
6800,44948.70914
3200,25862.67975
7500,43818.59026
2700,27494.07199
700,55252.61208
2900,11847.44112
10200,13241.32199
8000,58617.53679
12100,23146.50445
600,5990.907564
9200,50287.38606
1200,21612.31845
5501,58081.53266
3002,20799.59968
3100,42258.00473
1300,52617.307
1800,20725.64917
17900,29885.75793
1002,6761.772657
4700,38535.20131
14500,59501.26036
4800,38708.80105
2800,19319.69751
5900,43857.19907
5700,57146.77387
3602,22506.90124
13600,42366.8829
12600,40792.93458
31900,0
14402,39735.67747
3900,23378.75177
1501,27570.75844
4200,42996.13392
2201,21130.58311
14802,45588.79856
8400,44650.60309
2000,7169.227888
1001,48026.89007
4300,24339.05629
8100,40432.42946
5502,50775.69916
10300,38914.37706
10000,32183.26475
11100,26667.3833
22800,14901.36311
6500,24590.30838
1600,9716.868719
9300,33217.97125
3800,19404.66381
5000,59996.95857
6400,43007.35064
8300,11740.45362
7900,65674.41324
22000,14133.76863
4500,56767.22065
27900,18335.70777
23400,22544.81765
18700,30483.87452
2100,108061.8597
18400,13022.83398
7600,23289.42982
16200,15607.18934
30700,36824.52789
6100,48701.50424
9500,42486.19434
2602,24098.73293
6900,80265.96248
8800,42268.57966
7100,46729.35463
23501,18446.8824
7200,34384.79421
3300,75455.27473
15002,91779.02626
7300,46089.95884
10100,29241.26926
10900,75697.80425
4000,32682.1764
27300,36472.00343
9700,22818.14397
6700,29748.47211
4900,42960.38653
18600,6931.083643
9800,44860.08264
19900,20178.90875
8200,33804.69172
5200,75009.1896
5600,65771.15142
16600,15953.28116
900,46507.70057
26100,14650.85891
13800,42013.70809
17700,23366.36444
11600,29251.46299
11700,31091.87715
8900,36879.72723
6300,61575.84261
7800,43703.27188
19600,8319.350868
26900,10730.27392
14801,71896.45236
12800,74344.18837
11800,48353.21578
21800,18103.70902
21100,26840.67662
5400,53862.72861
12000,84744.92418
13500,11975.64525
13700,56680.40676
12400,36793.52799
12700,25974.47678
13400,49482.88909
20000,20537.61334
14200,125165.4643
9100,48757.10167
9400,-472.4895225
11000,45923.07351
10602,42632.56742
14000,80755.59931
10800,51339.70648
7700,32809.70969
7400,63239.19637
12500,54040.70692
11202,42972.08373
15900,57652.45265
15602,19032.19176
14602,46674.81505
20500,71050.62517
29300,18808.0949
31100,0
11402,43758.18017
13900,30494.98635
13300,32565.28936
15802,32621.4961
19200,5957.28274
16800,8069.277597
11300,60653.49574
21600,19785.11423
13000,133557.5639
19800,29931.23162
11900,3114.48295
16001,106356.5589
15700,48039.02992
26500,20459.43133
15300,59717.19263
13200,27774.37609
15100,20528.12275
13100,44651.67656
17200,11697.4391
21500,11086.82222
25700,26803.77512
3700,34857.71218
24200,11007.79107
25900,30221.1966
29900,12097.213
8601,70725.25099
8603,65473.94458
22700,12182.76587
23100,17154.29332
23801,26721.25761
23802,58323.56848
31703,84239.33109
31704,75570.64295
4400,49041.62304
8602,0
21303,21374.18255
80202,35833.33007
160004,25514.88053
110004,24660.6418
80201,48774.00159
50203,32267.88275
160003,25289.13276
160005,25016.89241
60202,26231.4932
640002,25447.89504
190402,29988.99119
190401,22746.43387
130004,49412.39672
140101,19687.72619
150005,33823.562
150004,32592.04681
140602,36867.91792
150003,24390.8671
640001,0
110005,23129.75479
200002,22474.1861
150006,23253.29938
70401,25732.57282
140200,22243.99478
220201,7480.60882
410000,34865.88944
80104,41538.60037
190301,29824.49381
31500,17299.44009
31701,13210.41082
31702,12443.06654
31900,14463.81154
32100,16745.49228
32300,19369.71377
32500,13674.42515
32600,13007.70339
32700,19264.90331
32800,17480.38369
32900,16623.46901
33000,10748.1797
33100,13466.47304
33300,19429.26
33500,24331.8916
33600,29974.53384
33700,19041.71842
33900,17159.58796
34000,14061.57021
34100,17465.39882
34200,8434.680908
34300,6176.556673
34500,21889.40013
34700,11459.07715
34900,16870.14703
35000,26616.99542
35100,13574.88221
50204,31743.06733
20003,36429.06289
50104,56690.0588
190101,38511.47219
60301,43548.11665
40003,30511.72037
53400,6229.934073
53500,2624.047176
53700,3980.435881
53800,17303.76989
53900,0
54200,17005.95417
54300,5482.329412
54400,32560.00337
54500,0
54700,4008.949205
54800,35873.76349
54900,14625.49571
55000,12208.67249
55100,20839.71837
55200,17226.79607
55300,34645.80947
55400,11086.50564
55500,0
55600,26986.13395
55700,0
55800,16537.71567
56000,16822.84732
56200,29087.87511
56300,27363.53853
56400,29430.08904
48600,5756.824607
48800,14708.62233
48900,5896.516871
49000,18830.26872
49100,16890.93045
49200,23903.5893
66600,0
75800,55196.09651
100,41197.23288
200,31103.03397
301,86839.91617
700,65615.15245
900,44863.81918
1100,37126.34271
1300,54600.99015
1800,0
2000,13647.01968
2100,76536.75364
18800,36454.36632
19000,15771.21973
19100,17347.62722
19200,14337.03689
19300,20737.51895
19400,12475.70791
19500,25930.62299
19600,20329.93831
19700,34781.46742
19800,5800.054246
19900,24049.52102
20000,23844.51189
20100,38021.71963
20200,40043.64597
20300,16673.99085
20400,36647.01613
20500,35855.61418
20600,36141.61109
20700,49949.43486
20800,23599.16563
21000,26781.50218
21200,25598.65197
21300,25977.27707
21400,8053.086178
21500,31939.0077
21600,17992.58656
21700,18298.95741
21800,12129.68334
93000,35083.38591
93400,33461.00842
93600,26207.65415
93800,14862.9069
94401,28561.49885
94402,5307.032516
95000,29389.46002
95400,19560.70307
95600,27577.4125
95800,28195.21696
96000,0
96200,29773.62901
96400,29071.66046
96600,39306.4006
96800,41321.18879
97000,25482.74346
97400,25872.14144
98200,9012.428706
98400,25270.36416
98600,34001.52356
98800,31848.61101
99000,9211.29154
99200,30917.40806
99400,42098.71431
99600,29053.99561
74600,38628.54225
74800,24443.57319
75000,13061.42781
75200,12912.18929
75400,58394.98244
75600,31602.67726
76000,28816.69148
76200,18481.11408
76400,24453.69884
76600,25021.71397
77000,26181.33763
77200,24566.82029
77400,22406.00729
77600,23254.54306
78000,28441.28773
78200,22931.23803
78400,29581.22414
78600,14028.62521
78800,15029.07887
79000,15819.52818
79200,20344.7592
79400,17792.66748
80000,22749.47728
80200,18674.11796
80400,16247.92337
80600,20076.2075
35200,3535.246616
35300,15405.58861
35400,24737.39489
35500,12321.26967
35700,4692.033995
35900,13274.30249
36001,5037.585415
36002,1860.590553
36100,5889.228885
36200,10151.74594
36300,11638.15065
36400,14352.90164
36501,16799.63032
36502,30737.21203
36600,20570.37257
36700,23749.05662
36900,9266.126792
37000,27096.46262
37100,19694.04491
37300,11963.3182
37500,18341.68194
37700,22418.0538
56500,30324.0714
56600,28706.79373
56800,21452.80395
56900,32626.26424
57000,32802.91261
57100,26830.5067
57200,4047.848081
57300,26970.58981
57400,35150.95365
57500,30937.39289
57600,28688.44144
57800,29426.02822
57900,18963.30835
58000,19070.7582
58200,12177.1308
58400,19732.24563
58600,9887.995278
58800,23412.23978
58900,50359.39192
59000,34973.26342
59100,27164.80645
59200,27052.36462
59300,14446.46385
59401,29446.08175
59402,31799.43282
2200,18565.13699
2300,6844.60988
2901,1934.04699
3000,29319.05894
3100,30059.66729
3300,34426.84875
3400,30788.88393
3500,20996.62844
3600,26271.8138
3700,38880.80157
3800,43411.64481
3900,19235.60773
4100,39450.88208
4300,48029.5679
4500,50198.44011
4700,48492.90357
60600,23914.24156
4900,32021.45602
5000,32911.38935
5100,42405.70772
5201,9305.633417
5202,33727.0243
5400,22002.3253
21900,10726.58036
22000,9830.994974
22100,17143.54621
22200,4944.990037
22400,15162.8853
22600,18914.63091
22700,15958.60764
22800,19443.97161
22900,24346.48705
23000,6337.591109
23100,26482.98946
23200,7915.719054
23300,14989.59636
23400,13850.13598
23500,18054.12707
23600,9957.719728
23800,9507.94922
24000,15384.96212
24100,14422.59551
24200,17457.62991
24300,4524.712382
24400,8739.294807
24500,22803.84685
24600,23443.69745
24700,13182.41564
24800,26001.04623
24900,19366.2049
99800,17036.84214
100400,31064.35814
100600,44783.99572
100800,22857.13853
101000,27566.23606
101200,14284.38296
101400,25238.0988
101600,37235.90615
101800,40473.20955
102000,40373.85564
102200,25445.08814
102400,17269.55166
102600,28226.56454
102800,35480.48081
103400,14935.30806
107000,32743.15817
107800,34293.93949
109800,12106.31989
110600,14512.24491
111000,10822.24179
111800,6085.934105
112000,25853.89572
112200,20607.11267
112400,27484.43137
81000,18572.03375
81400,27609.33815
81600,15882.02033
81800,19938.58689
114400,9632.710206
11900,26464.88499
15200,24537.07228
16600,35460.92244
21100,39676.56872
48500,22487.84499
56100,32543.67756
62000,54860.67434
80800,6288.003
92400,18235.07268
93200,28844.65082
110400,12491.1599
111600,15078.09454
123700,-936.8778219
150200,40265.61433
4400,44047.3151
5300,36076.56736
37900,20805.6372
38100,14213.4351
38200,12221.67042
38300,13645.49727
38500,9795.344309
38600,19728.54469
38700,16110.2689
38800,19079.52655
38900,12758.94968
39000,24829.7672
39100,16592.61974
39200,15635.54351
39300,9291.21212
39400,24421.27423
39500,7738.754673
39600,18073.39826
39700,6945.238133
39800,13137.73859
39900,16843.84802
40000,16121.57759
40100,13447.48193
40200,20705.65182
40300,14152.7452
59600,17849.47692
59800,24466.96388
119000,8332.239477
60000,30465.98363
60800,25112.42616
62800,34773.83427
61200,33889.79801
62200,19835.5323
62600,16815.34479
63200,44713.72603
63600,44798.44207
63800,26646.3889
64000,56069.39722
64200,30791.55828
64400,50648.88166
64600,41964.38952
64800,25845.87332
65000,30936.30256
65200,66735.21526
65400,62835.09683
65600,52727.57301
65800,46138.33695
66000,28904.47955
5601,28668.72266
5602,27440.18839
5800,24360.97565
5900,23584.01195
6000,36170.76698
6200,26055.87227
6300,38026.12392
6400,28132.99299
6500,38392.61171
6600,18462.45393
6700,51394.19178
6800,20314.08403
6900,35561.65484
7000,35311.67452
7100,17274.79749
7200,12305.58327
7400,11073.00121
7500,34009.82652
7600,14351.07742
7700,56268.65749
7800,13606.79675
8000,12337.66499
8200,27570.89792
8400,8394.705988
8500,4979.169974
10000,18989.69965
25000,19292.37207
25100,17136.24266
25200,23081.59571
25300,17611.00688
25400,19352.99586
25500,7824.853657
25600,15888.12914
25700,5740.87301
25800,17282.78639
25901,7576.792872
25902,10058.32937
26000,19783.95661
26100,4727.013662
26200,19631.16239
26300,10353.41484
26400,21631.25103
26500,19500.27362
26600,22546.49942
26700,27466.00934
26800,22360.44503
26900,5644.152331
27000,14775.56813
27200,15643.20829
27300,20481.22157
27400,18706.82886
27500,25368.24421
27600,13453.72157
27700,5866.441761
112600,7733.038835
112800,13656.18388
113000,11849.27841
113200,27193.45726
113400,4927.325918
114201,11828.86538
114202,7278.68246
114600,14244.02237
115000,11890.47633
115200,502.5982238
115600,6324.779508
115800,18185.82056
116000,13478.10624
116200,16889.42091
116400,16362.23379
116600,12747.83679
116800,7174.789713
117000,15098.75109
117201,17766.28729
117202,12532.8688
117400,24345.0674
117601,18402.18297
117602,8919.886139
117800,18369.40236
118000,0
12600,12227.46178
27100,22106.48257
30500,22921.77609
34800,21516.24782
44900,11045.15417
46000,25018.20815
76800,23342.6584
94600,22904.27936
105804,8764.047949
119800,14072.51585
152200,42386.74836
501,36501.21653
502,44486.1662
1500,21084.52135
35601,29620.43981
35602,21197.62524
37401,24700.76558
37402,14555.55526
50801,10604.65146
50803,25463.05221
50804,21486.12323
51001,26037.99024
210101,20430.83798
210201,22277.76975
210301,30632.49349
20005,32793.85919
610000,0
30000,39495.47938
40001,28268.74388
50102,32797.27172
50205,32524.02548
60100,33119.87646
70101,22870.35881
70102,33674.93776
70201,24938.01923
70301,30526.71001
80103,40970.11759
180001,33720.62378
90000,26070.15516
100000,22272.43232
28200,14815.14022
28300,4392.487706
28400,15594.08169
28501,35287.7565
28502,7305.551589
28600,17714.70546
28700,9133.184585
110003,35901.63223
120000,23921.31181
130003,38053.74558
220100,7439.864213
220300,6340.156332
221100,9069.882102
220700,7298.649615
220801,8097.378542
28800,9221.310094
28900,8703.41353
29000,17584.01
29100,10238.64613
29200,8267.333648
29300,12949.18989
29400,13258.89621
29500,22173.05116
29600,17115.27622
29700,21044.02301
29800,16767.9905
29900,14052.66555
30000,18674.41564
30100,16720.26322
30200,20758.17328
30300,5110.505872
30400,16888.42505
30600,17461.4671
30700,5529.941244
30800,23494.54734
30900,21005.30179
31100,16295.67916
31300,9585.878524
31400,22620.48826
40400,31354.06017
40500,38840.0119
40600,23491.71474
40700,0
40800,15035.84943
40900,9430.000772
41000,18216.22418
41100,12741.89315
41200,18490.81223
41300,16476.02152
41401,27856.78133
41402,16108.14761
41500,10893.23557
41600,16995.27298
41700,13109.78693
41800,10941.38846
41900,13876.26059
49300,9630.963266
49400,19377.4788
49500,33918.11748
49600,24725.35217
49700,34021.74432
49800,24533.19939
49900,19810.78678
50000,20632.20503
50100,30841.07756
50202,46127.26132
66200,40679.66962
67000,16967.1322
42000,19032.89732
42100,18609.2174
42200,20237.82027
42300,14821.05068
42400,17519.53991
42500,10799.13312
42600,19315.73704
42700,19915.30159
42800,17957.38821
42900,13388.71951
43000,20841.5178
43100,9860.370045
43200,12377.61442
43300,8279.573871
43400,20629.73635
43500,7482.311977
43600,12845.51547
43700,12253.62161
43800,19419.58456
43900,18603.58444
44000,29028.74858
44100,14996.45804
44200,21774.9332
44300,21958.06698
8600,0
8800,23225.77936
9000,11263.34695
9200,16270.59452
9400,19538.31582
9600,21229.39869
9800,15681.71771
10000,7927.908603
10100,23905.57726
10200,16109.97151
10400,8219.859059
10600,10316.05513
10800,16696.68223
11000,16211.26761
11200,7369.65725
11400,18439.39443
11600,12046.62124
11700,27377.57798
11800,18214.47547
12000,7660.439183
12100,17116.00073
12200,22432.95487
12700,8153.42607
12801,30902.48995
12901,39820.14772
12902,31482.67807
13000,22003.48829
13100,41603.25084
220901,22868.94298
221001,42417.51588
140300,22567.02574
140400,50321.09339
140500,30324.14284
140700,36872.50637
140801,29337.24677
300000,18287.80015
50300,32679.83261
50400,39172.69831
50500,6307.736578
50600,12480.05524
50700,3647.524236
50900,-598.7182452
51100,9166.635258
51200,22104.78914
51300,30360.64907
51400,18907.0456
51500,24835.82172
51700,37571.9016
51800,27599.81701
51900,23772.03617
52000,22387.56407
52300,12848.12923
52500,4703.775629
52600,30353.87761
52700,17039.43902
52800,35360.6674
52900,7133.123116
53000,20584.58661
53100,-1915.60085
53200,27792.46676
53300,1031.615248
44400,15139.11041
44500,15814.20413
44600,22072.50203
44700,22700.67838
44800,19868.04115
45000,680.6462307
45200,28240.79325
45300,18579.63264
45400,35651.09894
45600,5182.107495
45800,35515.16837
46201,6682.99199
46202,15998.22934
46400,22775.37989
46800,17993.11087
47000,18263.31436
47200,29150.13961
47400,23286.69049
47600,5998.240847
47700,24059.88567
47800,18546.55663
48000,18006.21635
48100,37583.04641
48200,10414.7202
48400,16808.59456
13200,13506.29274
13300,42378.21799
13400,30313.90223
13500,40459.21306
13600,29064.39408
13700,35293.47819
13800,23334.36024
13900,23508.05951
14000,24836.6062
14100,31712.77497
14200,25858.89667
14300,27479.35421
14500,21821.46914
14700,23521.52583
14800,50000.71338
14900,43587.15297
15000,36323.33505
15100,53911.2062
15300,47839.56118
15400,0
15500,50028.34234
15700,59629.34949
15900,52883.51168
16000,22900.41545
16100,50676.69152
16200,45443.59301
27800,20180.35764
27900,16489.67964
28000,31000.90267
28100,6459.407556
82000,24754.49331
82200,15328.34118
82400,11163.97906
82600,17131.36004
82800,13085.46587
83000,15237.9421
83200,49164.43804
83400,40999.5403
83600,28844.64795
83800,28503.29966
84000,28035.4522
84600,40261.11836
84800,28174.11279
85000,29153.09618
85200,0
85400,34817.09131
85600,23550.17377
85800,18295.9527
86000,20120.85243
86200,15730.75738
86400,50966.86576
86600,14026.51433
86800,10781.23548
118201,23906.83223
118202,6994.641838
118400,16541.66576
118600,17710.12128
118800,1863.555781
119200,6770.421364
119400,3018.54705
119600,10057.18709
120000,3454.637147
120800,12167.46245
121000,8183.728211
121400,7750.998976
122000,13990.47142
54600,7416.68284
120200,29990.4417
72600,23297.24877
4600,24180.41661
61002,20114.53053
61600,34465.00588
67200,35949.47125
67400,42051.85421
67600,32341.16713
67800,16127.02816
51002,16965.21846
51601,13803.77757
51602,20279.80629
61003,12175.40178
61004,5422.690891
69601,30469.38307
69602,36047.09586
79601,21219.4795
79602,12280.60988
79801,18086.37305
79802,22753.2953
105801,9452.741477
170000,29000.85306
190203,29597.37556
190204,44542.72291
200001,16870.00534
130005,32146.89203
20004,43251.14898
60201,27115.42416
60400,29623.51008
60302,29550.71888
190102,37806.74476
50103,41425.93196
16300,33321.32714
16400,27851.97221
16500,62557.02405
16700,55269.71645
16800,37174.7402
16900,33091.37895
17000,25007.72649
17100,50060.07587
17200,18511.71603
17400,27374.34195
17500,0
17600,17624.47398
17700,0
17800,26482.3638
17900,22207.38742
18000,13807.38831
18100,35946.09546
18200,16219.82168
18300,36730.14054
18400,15653.25247
18501,9800.158046
18600,21122.63168
18700,26213.72971
87000,18759.05251
87200,21919.42457
87401,6599.983397
87600,22086.66412
87800,16448.68944
88000,26597.18061
88200,12650.9027
88400,16013.70272
88600,12395.98795
88800,21646.0961
89000,12112.2564
89200,10912.45269
89400,19316.02089
89600,18925.52072
89800,12326.56987
90000,8712.832668
90200,5074.470477
90600,4274.294863
90800,9257.890906
91000,4104.613609
91200,7399.514201
91600,5881.04673
91800,17990.90796
92000,11418.84779
92200,14452.57661
92800,34063.82566
68000,24230.7446
68200,41047.96552
68600,36754.59658
68800,32226.84203
69000,35848.35353
69200,22950.26504
69800,36052.52553
70000,51759.06331
70201,39535.62387
70202,0
70203,0
70600,45089.66636
72000,20492.869
72200,40336.49536
72400,36400.92098
72800,24048.26693
73000,50136.62771
73200,28414.28449
73400,30448.07697
73600,15097.90491
73800,30187.63
74000,26900.3659
74200,29775.45393
74400,51765.49209
2103,53798.69213
4900,34027.3426
5001,32657.7353
5002,33661.21242
5100,26322.10001
4800,31574.16949
9100,17956.71851
7700,41122.74739
7402,30881.44274
7900,11460.34456
8301,18757.77043
5600,0
8200,23442.83439
9600,52649.84839
10600,38459.05767
10701,70164.96019
10803,36426.05822
10901,34045.7077
10902,39306.46798
10903,37069.57311
9800,90426.40983
9900,97074.89185
10000,98867.4629
10100,73073.89799
14907,47257.2355
14908,67647.59803
11000,23108.24463
11101,36642.86346
11102,62666.61911
11300,38476.87347
10400,28339.47022
10500,45813.59373
8800,27252.01393
8901,31161.73498
8902,19630.92984
9000,20923.65739
9200,16084.24844
9300,8141.378822
9400,15681.97307
9500,28234.65065
302800,55119.40739
302700,24435.22254
302600,49211.01426
302502,65219.38266
302501,62426.11564
302400,25884.59649
302300,45870.4436
11200,29938.6385
10702,42893.9327
8100,18404.29098
10801,41962.18468
10804,41345.91312
10200,65269.44803
9701,61134.01525
101,8736.813634
103,11797.22565
104,0
201,8411.520225
202,25768.73421
203,21984.8921
300,9444.495597
401,9371.15525
402,15329.79075
500,5219.095996
302200,31128.65122
302102,60298.56804
302101,98031.07654
302000,34291.54406
301900,54794.87237
301800,27019.52444
520300,43700.62546
411302,52382.66326
520502,36062.95119
407302,26111.85706
407101,25857.73271
411000,24347.00664
407501,20374.83952
518502,37258.37903
518501,46707.90383
518400,54651.68549
518300,33605.26801
518204,55200.81571
10300,32315.64298
11400,41875.03948
11500,17129.89266
11600,19838.72661
7401,27701.40765
8302,66308.94348
600,9473.960526
701,42889.25335
702,27992.97129
801,27867.40275
802,38786.71194
803,30293.84086
900,33360.75489
1000,6576.215456
1101,5334.672711
301700,91511.51312
301600,69722.97238
301500,96734.45118
301400,51956.34211
301300,24893.40425
301200,38841.41894
301102,38414.03927
301101,21407.04723
407502,28385.81537
409400,46742.44972
412800,45507.6538
407102,27353.55541
414202,17777.07941
412900,43303.50508
521500,48995.18292
411902,40000.55304
518203,44120.41937
518201,85355.57935
518100,54656.72906
518000,21590.77205
517902,17260.17879
517901,33621.22232
8401,106041.304
8403,32608.59215
8404,22769.21052
8500,101143.5751
8602,57760.99201
8700,23443.96449
9702,36539.66509
1102,9227.872905
1200,14246.72068
1301,26016.43258
1302,15126.3642
1303,11788.48708
1401,13306.41667
1402,28087.45689
301000,64921.32448
300900,48845.67654
300800,44334.57934
300700,17148.20566
300600,47082.69472
300500,44818.9006
300400,17498.09541
521000,38780.36152
411100,15504.21205
520402,30969.26704
412500,58914.50035
520401,29948.94403
520100,44114.2507
408700,42939.24321
415700,46757.52179
517802,25377.14989
416401,25836.68351
416402,28389.66231
416801,40168.01753
416802,27714.88864
521902,59027.70166
522700,47030.102
407204,31775.70545
407203,23048.96313
980100,0
981100,0
982100,0
9703,68524.12945
12501,62623.98846
12503,54296.46149
6700,65710.28459
6900,52439.64281
7000,44512.58574
1403,33305.42633
1502,30123.77495
1503,22470.97057
1504,32397.83199
2106,25647.40138
2201,38529.37641
2202,42888.78768
2203,17817.30386
300300,23602.00504
300100,44592.40113
520200,45715.37166
415102,66679.57791
415202,48786.33305
411301,40174.72371
408000,40593.53963
408800,37674.2509
413700,37582.37758
409300,38461.47109
519100,36142.61905
409200,37042.95401
409000,26419.72936
519200,37073.35614
409500,42152.38563
407900,32621.13995
304203,36337.11334
304204,8481.418628
406701,25042.05899
406702,11845.75739
406802,21164.76404
414303,43231.41484
414304,13649.43274
406801,11991.63361
7100,59077.36087
7200,40536.5498
7300,23608.32641
12900,19981.546
11700,59975.37969
11800,79318.04377
11902,33793.07031
12101,66279.76997
12200,33585.17598
13104,71883.09907
13700,41838.03747
13202,46365.56102
12000,40473.61464
2204,41379.87339
2300,27355.69324
2401,30477.24054
2404,25415.61757
2405,34491.01712
14804,31243.62586
14805,41349.13693
14808,44918.22914
14809,49389.2614
517801,41981.8192
408600,46353.25634
408900,37560.25873
411800,48745.47218
412200,34837.45948
416201,43961.34666
413600,38164.54189
416202,26593.94458
413400,42367.91546
519300,31177.46353
415500,29319.75729
413803,40385.99281
520900,41447.78198
416000,49347.99932
519802,44674.45259
411901,19725.2729
412000,34266.17236
415401,37725.62256
12102,31713.93917
2402,27553.87036
2403,28358.7833
2600,23959.74114
2700,18574.36136
2800,15920.48126
2900,10352.3018
3000,12585.33506
3100,10143.35007
3200,12518.67913
14806,40785.71247
2107,25486.71015
1505,27387.2293
1600,34337.71422
1700,36056.35827
517705,102501.9747
517701,59417.38721
517600,31781.4719
517500,41724.93042
517400,36197.34207
517302,29331.63117
416600,29355.61806
416300,37823.91691
411600,44286.82447
413500,41651.98693
414002,30189.00023
407700,39141.82731
416701,33133.81267
518900,50547.94775
414800,37817.95041
519900,48493.17428
415600,51778.12586
414900,50742.77321
408400,41974.49025
410900,43983.50701
410700,43196.20083
3300,19053.50043
3400,20797.58181
3500,8829.533335
3600,9269.403603
3700,16010.69317
3800,20212.21069
3900,20206.09581
4000,25148.88512
4100,28983.08457
8000,9478.883556
1800,23811.37301
1900,41727.34937
2000,47647.35302
2101,32391.54868
2104,34916.21597
2105,50392.4572
14810,14005.41845
517301,20224.96997
517200,11094.90167
517102,53359.63562
517101,22713.52768
517000,53338.46476
410300,34496.85853
414501,32545.44288
413300,37720.31698
520001,25495.88994
414502,31530.16494
415201,56559.32746
412100,40369.69107
412301,27768.57342
410800,25857.50766
519000,33313.65556
416900,43700.57889
521100,48742.71912
413100,54492.15074
519702,53044.82404
519704,51479.93062
